Date,SP500,NDX
2007-10-17,1541.24,2179.14
2007-10-18,1540.08,2187.52
2007-10-19,1500.63,2131.08
2007-10-22,1506.33,2157.45
2007-10-23,1519.59,2205.18
2007-10-24,1515.88,2188.59
2007-10-25,1514.4,2161.52
2007-10-26,1535.28,2194.59
2007-10-29,1540.98,2203.42
2007-10-30,1531.02,2207.61
2007-10-31,1549.38,2238.98
2007-11-01,1508.44,2197.07
2007-11-02,1509.65,2213.86
2007-11-05,1502.17,2200.48
2007-11-06,1520.27,2223.97
2007-11-07,1475.62,2169.43
2007-11-08,1474.77,2106.16
2007-11-09,1453.7,2034.3
2007-11-12,1439.18,1982.16
2007-11-13,1481.05,2066.08
2007-11-14,1470.58,2038.05
2007-11-15,1451.15,2024.03
2007-11-16,1458.74,2048.62
2007-11-19,1433.27,2021.14
2007-11-20,1439.7,2029.94
2007-11-21,1416.77,2006.38
2007-11-23,1440.7,2028.9
2007-11-26,1407.22,1989.36
2007-11-27,1428.23,2033.76
2007-11-28,1469.02,2095.39
2007-11-29,1469.72,2102.42
2007-11-30,1481.14,2089.1
2007-12-03,1472.42,2067.45
2007-12-04,1462.79,2059.06
2007-12-05,1485.01,2099.31
2007-12-06,1507.34,2127.65
2007-12-07,1504.66,2130.0
2007-12-10,1515.96,2134.88
2007-12-11,1477.65,2083.72
2007-12-12,1486.59,2101.36
2007-12-13,1488.41,2094.68
2007-12-14,1467.95,2072.11
2007-12-17,1445.9,2020.8
2007-12-18,1454.98,2029.49
2007-12-19,1453.0,2031.0
2007-12-20,1460.12,2069.68
2007-12-21,1484.46,2111.77
2007-12-24,1496.45,2128.62
2007-12-26,1497.66,2136.94
2007-12-27,1476.37,2106.09
2007-12-28,1478.49,2107.05
2007-12-31,1468.36,2084.93
2008-01-02,1447.16,2049.71
2008-01-03,1447.16,2051.76
2008-01-04,1411.63,1963.52
2008-01-07,1416.18,1957.44
2008-01-08,1390.19,1910.33
2008-01-09,1409.13,1949.2
2008-01-10,1420.33,1953.64
2008-01-11,1401.02,1912.81
2008-01-14,1416.25,1949.15
2008-01-15,1380.95,1894.09
2008-01-16,1373.2,1872.29
2008-01-17,1333.25,1842.1
2008-01-18,1325.19,1844.09
2008-01-22,1310.5,1795.61
2008-01-23,1338.6,1789.53
2008-01-24,1352.07,1826.92
2008-01-25,1330.61,1789.17
2008-01-28,1353.97,1805.08
2008-01-29,1362.3,1807.67
2008-01-30,1355.81,1808.51
2008-01-31,1378.55,1841.42
2008-02-01,1395.42,1855.27
2008-02-04,1380.82,1828.8
2008-02-05,1336.64,1773.49
2008-02-06,1326.45,1740.95
2008-02-07,1336.91,1753.3
2008-02-08,1331.29,1773.74
2008-02-11,1339.13,1793.09
2008-02-12,1348.86,1780.54
2008-02-13,1367.21,1823.0
2008-02-14,1348.86,1787.59
2008-02-15,1349.99,1780.38
2008-02-19,1348.78,1764.81
2008-02-20,1360.03,1787.45
2008-02-21,1342.53,1766.3
2008-02-22,1353.11,1773.44
2008-02-25,1371.8,1785.46
2008-02-26,1381.29,1791.31
2008-02-27,1380.02,1799.94
2008-02-28,1367.68,1794.46
2008-02-29,1330.63,1745.27
2008-03-03,1331.34,1733.27
2008-03-04,1326.75,1743.7
2008-03-05,1333.7,1753.57
2008-03-06,1304.34,1712.5
2008-03-07,1293.37,1707.5
2008-03-10,1273.37,1673.03
2008-03-11,1320.65,1740.95
2008-03-12,1308.77,1735.18
2008-03-13,1315.48,1750.4
2008-03-14,1288.14,1713.83
2008-03-17,1276.6,1687.19
2008-03-18,1330.74,1761.05
2008-03-19,1298.42,1715.59
2008-03-20,1329.51,1751.99
2008-03-24,1349.88,1814.4
2008-03-25,1352.99,1824.54
2008-03-26,1341.13,1817.28
2008-03-27,1325.76,1777.89
2008-03-28,1315.22,1767.57
2008-03-31,1322.7,1781.93
2008-04-01,1370.18,1855.48
2008-04-02,1367.53,1848.8
2008-04-03,1369.31,1855.19
2008-04-04,1370.4,1865.87
2008-04-07,1372.54,1860.83
2008-04-08,1365.54,1846.14
2008-04-09,1354.49,1826.19
2008-04-10,1360.55,1852.97
2008-04-11,1332.83,1798.72
2008-04-14,1328.32,1790.93
2008-04-15,1334.43,1794.73
2008-04-16,1364.71,1846.89
2008-04-17,1365.56,1840.88
2008-04-18,1390.33,1900.28
2008-04-21,1388.17,1913.12
2008-04-22,1375.94,1881.65
2008-04-23,1379.93,1906.66
2008-04-24,1388.82,1924.58
2008-04-25,1397.84,1918.58
2008-04-28,1396.37,1923.26
2008-04-29,1390.94,1933.6
2008-04-30,1385.59,1917.7
2008-05-01,1409.34,1980.44
2008-05-02,1413.9,1981.87
2008-05-05,1407.49,1975.82
2008-05-06,1418.26,1990.61
2008-05-07,1392.57,1951.42
2008-05-08,1397.68,1966.86
2008-05-09,1388.28,1960.29
2008-05-12,1403.58,1997.02
2008-05-13,1403.04,2000.61
2008-05-14,1408.66,1997.3
2008-05-15,1423.57,2031.34
2008-05-16,1425.35,2031.27
2008-05-19,1426.63,2016.6
2008-05-20,1413.4,2000.67
2008-05-21,1390.71,1956.8
2008-05-22,1394.35,1964.92
2008-05-23,1375.93,1958.96
2008-05-27,1385.35,1995.44
2008-05-28,1390.84,2000.07
2008-05-29,1398.26,2019.02
2008-05-30,1400.38,2032.57
2008-06-02,1385.67,2006.84
2008-06-03,1377.65,1996.79
2008-06-04,1377.2,2021.45
2008-06-05,1404.05,2055.11
2008-06-06,1360.68,1990.39
2008-06-09,1361.76,1979.71
2008-06-10,1358.44,1972.54
2008-06-11,1335.49,1924.33
2008-06-12,1339.87,1924.26
2008-06-13,1360.03,1966.01
2008-06-16,1360.14,1984.76
2008-06-17,1350.93,1972.82
2008-06-18,1337.81,1951.1
2008-06-19,1342.83,1982.69
2008-06-20,1317.93,1928.39
2008-06-23,1318.0,1913.31
2008-06-24,1314.29,1903.74
2008-06-25,1321.97,1933.86
2008-06-26,1283.15,1855.39
2008-06-27,1278.38,1855.72
2008-06-30,1280.0,1837.09
2008-07-01,1284.91,1862.71
2008-07-02,1261.52,1816.15
2008-07-03,1262.9,1816.35
2008-07-07,1252.31,1826.93
2008-07-08,1273.7,1871.28
2008-07-09,1244.69,1819.18
2008-07-10,1253.39,1839.57
2008-07-11,1239.49,1810.88
2008-07-14,1228.3,1798.03
2008-07-15,1214.91,1798.35
2008-07-16,1245.36,1843.87
2008-07-17,1260.32,1853.47
2008-07-18,1260.68,1823.23
2008-07-21,1260.0,1819.76
2008-07-22,1277.0,1821.62
2008-07-23,1282.19,1845.56
2008-07-24,1252.54,1816.98
2008-07-25,1257.76,1846.55
2008-07-28,1234.37,1802.99
2008-07-29,1263.2,1845.55
2008-07-30,1284.26,1852.8
2008-07-31,1267.38,1849.15
2008-08-01,1260.31,1826.56
2008-08-04,1249.01,1804.84
2008-08-05,1284.88,1869.76
2008-08-06,1289.19,1895.21
2008-08-07,1266.07,1880.09
2008-08-08,1296.32,1926.23
2008-08-11,1305.32,1941.23
2008-08-12,1289.59,1941.07
2008-08-13,1285.83,1942.02
2008-08-14,1292.93,1964.38
2008-08-15,1298.2,1957.56
2008-08-18,1278.6,1932.7
2008-08-19,1266.69,1908.68
2008-08-20,1274.54,1913.02
2008-08-21,1277.72,1906.74
2008-08-22,1292.2,1931.47
2008-08-25,1266.84,1889.72
2008-08-26,1271.51,1886.32
2008-08-27,1281.66,1900.3
2008-08-28,1300.68,1915.12
2008-08-29,1282.83,1872.54
2008-09-02,1277.58,1850.14
2008-09-03,1274.98,1833.09
2008-09-04,1236.83,1774.78
2008-09-05,1242.31,1768.23
2008-09-08,1267.79,1762.95
2008-09-09,1224.51,1721.55
2008-09-10,1232.04,1738.07
2008-09-11,1249.05,1773.65
2008-09-12,1251.7,1767.13
2008-09-15,1192.7,1705.46
2008-09-16,1213.59,1724.08
2008-09-17,1156.39,1632.45
2008-09-18,1206.51,1697.42
2008-09-19,1255.08,1745.06
2008-09-22,1207.09,1665.94
2008-09-23,1188.22,1648.4
2008-09-24,1185.87,1661.33
2008-09-25,1209.18,1687.55
2008-09-26,1213.01,1672.04
2008-09-29,1106.39,1496.15
2008-09-30,1166.36,1594.63
2008-10-01,1161.06,1563.8
2008-10-02,1114.28,1491.11
2008-10-03,1099.23,1470.84
2008-10-06,1056.89,1411.28
2008-10-07,996.23,1329.98
2008-10-08,984.94,1330.61
2008-10-09,909.92,1275.1
2008-10-10,899.22,1269.8
2008-10-13,1003.35,1429.54
2008-10-14,998.01,1364.59
2008-10-15,907.84,1244.23
2008-10-16,946.43,1312.97
2008-10-17,940.55,1311.72
2008-10-20,985.4,1352.76
2008-10-21,955.05,1283.43
2008-10-22,896.78,1237.09
2008-10-23,908.11,1239.16
2008-10-24,876.77,1202.27
2008-10-27,848.92,1169.78
2008-10-28,940.51,1297.57
2008-10-29,930.09,1302.12
2008-10-30,954.09,1333.94
2008-10-31,968.75,1334.78
2008-11-03,966.3,1334.75
2008-11-04,1005.75,1378.4
2008-11-05,952.77,1299.98
2008-11-06,904.88,1241.97
2008-11-07,930.99,1271.62
2008-11-10,919.21,1251.0
2008-11-11,898.95,1225.59
2008-11-12,852.3,1165.38
2008-11-13,911.29,1240.93
2008-11-14,873.29,1179.63
2008-11-17,850.75,1151.96
2008-11-18,859.12,1155.75
2008-11-19,806.58,1087.6
2008-11-20,752.44,1036.51
2008-11-21,800.03,1085.57
2008-11-24,851.81,1154.34
2008-11-25,857.39,1142.58
2008-11-26,887.68,1193.09
2008-11-28,896.24,1185.75
2008-12-01,816.21,1091.16
2008-12-02,848.81,1130.0
2008-12-03,870.74,1166.2
2008-12-04,845.22,1127.75
2008-12-05,876.07,1177.87
2008-12-08,909.7,1225.06
2008-12-09,888.67,1212.45
2008-12-10,899.24,1222.38
2008-12-11,873.59,1180.46
2008-12-12,879.73,1206.65
2008-12-15,868.57,1181.87
2008-12-16,913.18,1243.49
2008-12-17,904.42,1225.86
2008-12-18,885.28,1204.69
2008-12-19,887.88,1217.19
2008-12-22,871.63,1189.15
2008-12-23,863.16,1183.19
2008-12-24,868.15,1184.3
2008-12-26,872.8,1185.44
2008-12-29,869.42,1173.15
2008-12-30,890.64,1201.34
2008-12-31,903.25,1211.65
2009-01-02,931.8,1263.7
2009-01-05,927.45,1262.52
2009-01-06,934.7,1274.49
2009-01-07,906.65,1238.6
2009-01-08,909.73,1252.52
2009-01-09,890.35,1223.01
2009-01-12,870.26,1201.13
2009-01-13,871.79,1202.65
2009-01-14,842.62,1163.42
2009-01-15,843.74,1183.52
2009-01-16,850.12,1198.14
2009-01-20,805.22,1136.61
2009-01-21,840.24,1185.76
2009-01-22,827.5,1168.08
2009-01-23,831.95,1175.89
2009-01-26,836.57,1184.56
2009-01-27,845.71,1194.41
2009-01-28,874.09,1235.91
2009-01-29,845.14,1203.85
2009-01-30,825.88,1180.25
2009-02-02,825.44,1195.75
2009-02-03,838.51,1215.66
2009-02-04,832.23,1215.43
2009-02-05,845.85,1245.11
2009-02-06,868.6,1277.49
2009-02-09,869.89,1281.65
2009-02-10,827.16,1229.29
2009-02-11,833.74,1227.05
2009-02-12,835.19,1242.81
2009-02-13,826.84,1236.85
2009-02-17,789.17,1187.04
2009-02-18,788.42,1188.77
2009-02-19,778.94,1167.89
2009-02-20,770.05,1172.71
2009-02-23,743.33,1128.97
2009-02-24,773.14,1171.45
2009-02-25,764.9,1160.83
2009-02-26,752.83,1127.1
2009-02-27,735.09,1116.99
2009-03-02,700.82,1076.67
2009-03-03,696.33,1080.67
2009-03-04,712.87,1110.3
2009-03-05,682.55,1074.52
2009-03-06,683.38,1064.7
2009-03-09,676.53,1043.87
2009-03-10,719.6,1112.44
2009-03-11,721.36,1125.95
2009-03-12,750.74,1164.71
2009-03-13,756.55,1168.52
2009-03-16,753.89,1145.45
2009-03-17,778.12,1192.17
2009-03-18,794.35,1206.96
2009-03-19,784.04,1204.21
2009-03-20,768.54,1187.18
2009-03-23,822.92,1259.81
2009-03-24,806.12,1234.34
2009-03-25,813.88,1236.66
2009-03-26,832.86,1281.3
2009-03-27,815.94,1251.47
2009-03-30,787.53,1220.81
2009-03-31,797.87,1237.01
2009-04-01,811.08,1252.51
2009-04-02,834.38,1294.3
2009-04-03,842.5,1316.16
2009-04-06,835.48,1313.1
2009-04-07,815.55,1275.42
2009-04-08,825.16,1300.75
2009-04-09,856.56,1340.28
2009-04-13,858.73,1336.67
2009-04-14,841.5,1322.31
2009-04-15,852.06,1316.51
2009-04-16,865.3,1352.98
2009-04-17,869.6,1353.92
2009-04-20,832.39,1309.37
2009-04-21,850.08,1329.06
2009-04-22,843.55,1335.72
2009-04-23,851.92,1344.41
2009-04-24,866.23,1373.28
2009-04-27,857.51,1369.94
2009-04-28,855.16,1361.92
2009-04-29,873.64,1382.38
2009-04-30,872.81,1394.33
2009-05-01,877.52,1396.62
2009-05-04,907.24,1427.96
2009-05-05,903.8,1423.81
2009-05-06,919.53,1423.85
2009-05-07,907.39,1389.83
2009-05-08,929.23,1394.16
2009-05-11,909.24,1395.79
2009-05-12,908.35,1377.4
2009-05-13,883.92,1339.83
2009-05-14,893.07,1359.67
2009-05-15,882.88,1355.11
2009-05-18,909.71,1392.73
2009-05-19,908.13,1398.05
2009-05-20,903.47,1393.72
2009-05-21,888.33,1367.39
2009-05-22,887.0,1363.17
2009-05-26,910.33,1412.61
2009-05-27,893.06,1401.88
2009-05-28,906.83,1420.31
2009-05-29,919.14,1435.57
2009-06-01,942.87,1477.12
2009-06-02,944.74,1480.31
2009-06-03,931.76,1475.44
2009-06-04,942.46,1492.74
2009-06-05,940.09,1493.21
2009-06-08,939.14,1488.49
2009-06-09,942.43,1501.55
2009-06-10,939.15,1495.27
2009-06-11,944.89,1497.01
2009-06-12,946.21,1489.97
2009-06-15,923.72,1456.96
2009-06-16,911.97,1443.25
2009-06-17,910.71,1455.89
2009-06-18,918.37,1453.8
2009-06-19,921.23,1471.23
2009-06-22,893.04,1426.61
2009-06-23,895.1,1424.46
2009-06-24,900.94,1447.06
2009-06-25,920.26,1475.82
2009-06-26,918.9,1480.2
2009-06-29,927.23,1483.83
2009-06-30,919.32,1477.25
2009-07-01,923.33,1481.34
2009-07-02,896.42,1446.28
2009-07-06,898.72,1441.01
2009-07-07,881.03,1404.78
2009-07-08,879.56,1411.53
2009-07-09,882.68,1414.98
2009-07-10,879.13,1419.84
2009-07-13,901.05,1447.7
2009-07-14,905.84,1452.84
2009-07-15,932.68,1500.98
2009-07-16,940.74,1518.87
2009-07-17,940.38,1527.26
2009-07-20,951.13,1544.0
2009-07-21,954.58,1553.01
2009-07-22,954.07,1565.0
2009-07-23,976.29,1601.52
2009-07-24,979.26,1599.06
2009-07-27,982.18,1599.31
2009-07-28,979.62,1605.47
2009-07-29,975.15,1599.61
2009-07-30,986.75,1609.87
2009-07-31,987.48,1603.36
2009-08-03,1002.63,1628.12
2009-08-04,1005.65,1628.49
2009-08-05,1002.72,1614.44
2009-08-06,997.08,1600.29
2009-08-07,1010.48,1619.49
2009-08-10,1007.1,1610.43
2009-08-11,994.35,1594.69
2009-08-12,1005.81,1619.59
2009-08-13,1012.73,1628.65
2009-08-14,1004.09,1611.58
2009-08-17,979.73,1564.89
2009-08-18,989.67,1586.5
2009-08-19,996.46,1596.61
2009-08-20,1007.37,1614.22
2009-08-21,1026.13,1637.78
2009-08-24,1025.57,1634.78
2009-08-25,1028.0,1639.9
2009-08-26,1028.12,1637.0
2009-08-27,1030.98,1640.97
2009-08-28,1028.93,1643.24
2009-08-31,1020.62,1625.19
2009-09-01,998.04,1595.84
2009-09-02,994.75,1594.28
2009-09-03,1003.24,1605.98
2009-09-04,1016.4,1638.07
2009-09-08,1025.39,1654.81
2009-09-09,1033.37,1669.23
2009-09-10,1044.14,1686.16
2009-09-11,1042.73,1685.46
2009-09-14,1049.34,1693.76
2009-09-15,1052.63,1699.53
2009-09-16,1068.76,1723.73
2009-09-17,1065.49,1721.09
2009-09-18,1068.3,1725.24
2009-09-21,1064.66,1731.58
2009-09-22,1071.66,1734.09
2009-09-23,1060.87,1724.27
2009-09-24,1050.78,1709.76
2009-09-25,1044.38,1694.15
2009-09-28,1062.98,1724.59
2009-09-29,1060.61,1717.67
2009-09-30,1057.08,1718.99
2009-10-01,1029.85,1666.41
2009-10-02,1025.21,1662.49
2009-10-05,1040.46,1675.64
2009-10-06,1054.72,1705.25
2009-10-07,1057.58,1710.45
2009-10-08,1065.48,1717.79
2009-10-09,1071.49,1727.76
2009-10-12,1076.19,1729.63
2009-10-13,1073.19,1730.27
2009-10-14,1092.02,1754.26
2009-10-15,1096.56,1753.36
2009-10-16,1087.68,1739.32
2009-10-19,1097.91,1756.68
2009-10-20,1091.06,1756.19
2009-10-21,1081.4,1753.56
2009-10-22,1092.91,1763.15
2009-10-23,1079.6,1753.63
2009-10-26,1066.95,1746.75
2009-10-27,1063.41,1722.46
2009-10-28,1042.63,1682.06
2009-10-29,1066.11,1711.27
2009-10-30,1036.19,1667.13
2009-11-02,1042.88,1672.91
2009-11-03,1045.41,1679.2
2009-11-04,1046.5,1680.67
2009-11-05,1066.63,1721.09
2009-11-06,1069.3,1730.76
2009-11-09,1093.08,1768.4
2009-11-10,1093.01,1773.17
2009-11-11,1098.51,1782.95
2009-11-12,1087.24,1773.14
2009-11-13,1093.48,1788.61
2009-11-16,1109.3,1807.56
2009-11-17,1110.32,1812.21
2009-11-18,1109.8,1801.74
2009-11-19,1094.9,1773.19
2009-11-20,1091.38,1764.39
2009-11-23,1106.24,1792.94
2009-11-24,1105.65,1786.25
2009-11-25,1110.63,1793.67
2009-11-27,1091.49,1765.46
2009-11-30,1095.63,1767.43
2009-12-01,1108.86,1787.71
2009-12-02,1109.24,1790.82
2009-12-03,1099.92,1782.91
2009-12-04,1105.98,1791.91
2009-12-07,1103.25,1783.65
2009-12-08,1091.94,1772.73
2009-12-09,1095.95,1789.7
2009-12-10,1102.35,1799.37
2009-12-11,1106.41,1792.06
2009-12-14,1114.11,1809.09
2009-12-15,1107.93,1798.21
2009-12-16,1109.18,1800.82
2009-12-17,1096.08,1778.27
2009-12-18,1102.47,1807.36
2009-12-21,1114.05,1828.79
2009-12-22,1118.02,1839.51
2009-12-23,1120.59,1851.99
2009-12-24,1126.48,1869.84
2009-12-28,1127.78,1878.18
2009-12-29,1126.2,1872.02
2009-12-30,1126.42,1878.65
2009-12-31,1115.1,1860.31
2010-01-04,1132.99,1886.7
2010-01-05,1136.52,1888.43
2010-01-06,1137.14,1878.42
2010-01-07,1141.69,1876.72
2010-01-08,1144.98,1892.59
2010-01-11,1146.98,1886.24
2010-01-12,1136.22,1861.79
2010-01-13,1145.68,1886.13
2010-01-14,1148.46,1886.52
2010-01-15,1136.03,1864.52
2010-01-19,1150.23,1895.48
2010-01-20,1138.04,1867.95
2010-01-21,1116.48,1850.57
2010-01-22,1091.76,1794.82
2010-01-25,1096.78,1802.39
2010-01-26,1092.17,1803.86
2010-01-27,1097.5,1818.9
2010-01-28,1084.53,1771.1
2010-01-29,1073.87,1741.04
2010-02-01,1089.19,1760.72
2010-02-02,1103.32,1776.92
2010-02-03,1097.28,1784.7
2010-02-04,1063.11,1732.99
2010-02-05,1066.19,1746.12
2010-02-08,1056.74,1734.88
2010-02-09,1070.52,1753.84
2010-02-10,1068.13,1749.76
2010-02-11,1078.47,1775.74
2010-02-12,1075.51,1779.11
2010-02-16,1094.87,1802.06
2010-02-17,1099.51,1810.86
2010-02-18,1106.75,1823.39
2010-02-19,1109.17,1823.32
2010-02-22,1108.01,1817.63
2010-02-23,1094.6,1793.82
2010-02-24,1105.24,1812.51
2010-02-25,1102.94,1812.91
2010-02-26,1104.49,1818.68
2010-03-01,1115.71,1846.4
2010-03-02,1118.31,1851.21
2010-03-03,1118.79,1851.57
2010-03-04,1122.97,1859.72
2010-03-05,1138.7,1888.56
2010-03-08,1138.5,1890.89
2010-03-09,1140.45,1901.38
2010-03-10,1145.61,1917.35
2010-03-11,1150.24,1923.81
2010-03-12,1149.99,1924.43
2010-03-15,1150.51,1920.09
2010-03-16,1159.46,1932.24
2010-03-17,1166.21,1936.22
2010-03-18,1165.83,1943.94
2010-03-19,1159.9,1932.43
2010-03-22,1165.81,1949.59
2010-03-23,1174.17,1963.2
2010-03-24,1167.72,1951.84
2010-03-25,1165.73,1949.15
2010-03-26,1166.59,1952.63
2010-03-29,1173.22,1961.22
2010-03-30,1173.27,1967.96
2010-03-31,1169.43,1958.34
2010-04-01,1178.1,1959.56
2010-04-05,1187.44,1977.83
2010-04-06,1189.44,1981.95
2010-04-07,1182.45,1977.3
2010-04-08,1186.44,1980.73
2010-04-09,1194.37,1994.43
2010-04-12,1196.48,1995.65
2010-04-13,1197.3,2003.81
2010-04-14,1210.65,2028.82
2010-04-15,1211.67,2038.64
2010-04-16,1192.13,2012.84
2010-04-19,1197.52,2013.53
2010-04-20,1207.17,2023.6
2010-04-21,1205.94,2034.53
2010-04-22,1208.67,2045.16
2010-04-23,1217.28,2055.33
2010-04-26,1212.05,2049.09
2010-04-27,1183.71,2006.25
2010-04-28,1191.36,2007.59
2010-04-29,1206.78,2042.89
2010-04-30,1186.69,2000.63
2010-05-03,1202.26,2031.6
2010-05-04,1173.6,1968.97
2010-05-05,1165.9,1958.26
2010-05-06,1128.15,1893.75
2010-05-07,1110.88,1849.44
2010-05-10,1159.73,1942.61
2010-05-11,1155.79,1940.48
2010-05-12,1171.67,1975.58
2010-05-13,1157.44,1945.52
2010-05-14,1135.68,1907.1
2010-05-17,1136.94,1915.45
2010-05-18,1120.8,1887.06
2010-05-19,1115.05,1873.42
2010-05-20,1071.59,1800.12
2010-05-21,1087.69,1822.77
2010-05-24,1073.65,1815.28
2010-05-25,1074.03,1815.68
2010-05-26,1067.95,1796.47
2010-05-27,1103.06,1862.71
2010-05-28,1089.41,1852.39
2010-06-01,1070.71,1835.04
2010-06-02,1098.38,1879.59
2010-06-03,1102.83,1895.66
2010-06-04,1064.88,1832.04
2010-06-07,1050.47,1798.16
2010-06-08,1062.0,1795.7
2010-06-09,1055.69,1778.92
2010-06-10,1086.84,1830.09
2010-06-11,1091.6,1847.15
2010-06-14,1089.63,1845.48
2010-06-15,1115.23,1897.48
2010-06-16,1114.61,1905.31
2010-06-17,1116.04,1910.65
2010-06-18,1117.51,1913.48
2010-06-21,1113.2,1895.84
2010-06-22,1095.31,1880.54
2010-06-23,1092.04,1874.42
2010-06-24,1073.69,1844.59
2010-06-25,1076.76,1838.52
2010-06-28,1074.57,1836.0
2010-06-29,1041.24,1764.06
2010-06-30,1030.71,1739.14
2010-07-01,1027.37,1734.41
2010-07-02,1022.58,1728.34
2010-07-06,1028.06,1734.68
2010-07-07,1060.27,1789.72
2010-07-08,1070.25,1798.31
2010-07-09,1077.96,1814.79
2010-07-12,1078.75,1821.03
2010-07-13,1095.34,1845.03
2010-07-14,1095.17,1853.41
2010-07-15,1096.48,1856.24
2010-07-16,1064.88,1803.48
2010-07-19,1071.25,1819.28
2010-07-20,1083.48,1840.67
2010-07-21,1069.59,1817.3
2010-07-22,1093.67,1863.1
2010-07-23,1102.66,1875.38
2010-07-26,1115.01,1890.4
2010-07-27,1113.84,1888.81
2010-07-28,1106.13,1872.62
2010-07-29,1101.53,1860.3
2010-07-30,1101.6,1864.0
2010-08-02,1125.86,1898.99
2010-08-03,1120.46,1891.81
2010-08-04,1127.24,1909.2
2010-08-05,1125.81,1904.95
2010-08-06,1121.64,1902.88
2010-08-09,1127.79,1915.17
2010-08-10,1121.06,1899.24
2010-08-11,1089.47,1845.38
2010-08-12,1083.61,1832.17
2010-08-13,1079.25,1818.8
2010-08-16,1079.38,1821.51
2010-08-17,1092.54,1845.37
2010-08-18,1094.16,1850.8
2010-08-19,1075.63,1823.0
2010-08-20,1071.69,1825.75
2010-08-23,1067.36,1808.31
2010-08-24,1051.87,1775.27
2010-08-25,1055.33,1790.88
2010-08-26,1047.22,1769.02
2010-08-27,1064.59,1791.64
2010-08-30,1048.92,1772.07
2010-08-31,1049.33,1767.43
2010-09-01,1080.29,1820.05
2010-09-02,1090.1,1840.58
2010-09-03,1104.51,1870.31
2010-09-07,1091.84,1856.5
2010-09-08,1098.87,1880.0
2010-09-09,1104.18,1886.14
2010-09-10,1109.55,1892.34
2010-09-13,1121.9,1921.67
2010-09-14,1121.1,1928.59
2010-09-15,1125.07,1939.6
2010-09-16,1124.66,1948.11
2010-09-17,1125.59,1955.83
2010-09-20,1142.71,1989.43
2010-09-21,1139.78,1989.11
2010-09-22,1134.28,1982.76
2010-09-23,1124.83,1982.15
2010-09-24,1148.67,2023.84
2010-09-27,1142.16,2010.99
2010-09-28,1147.7,2012.43
2010-09-29,1144.73,2009.08
2010-09-30,1141.2,1998.04
2010-10-01,1146.24,1996.6
2010-10-04,1137.03,1975.33
2010-10-05,1160.75,2024.63
2010-10-06,1159.97,2006.52
2010-10-07,1158.06,2011.63
2010-10-08,1165.15,2027.03
2010-10-11,1165.32,2026.98
2010-10-12,1169.77,2041.55
2010-10-13,1178.1,2057.25
2010-10-14,1173.81,2054.51
2010-10-15,1176.19,2097.73
2010-10-18,1184.71,2104.15
2010-10-19,1165.9,2069.73
2010-10-20,1178.17,2085.75
2010-10-21,1180.26,2090.1
2010-10-22,1183.08,2104.21
2010-10-25,1185.62,2113.55
2010-10-26,1185.64,2119.05
2010-10-27,1182.45,2125.88
2010-10-28,1183.78,2129.73
2010-10-29,1183.26,2124.45
2010-11-01,1184.38,2128.42
2010-11-02,1193.57,2151.72
2010-11-03,1197.96,2158.36
2010-11-04,1221.06,2187.8
2010-11-05,1225.85,2186.71
2010-11-08,1223.25,2188.94
2010-11-09,1213.4,2176.88
2010-11-10,1218.71,2187.74
2010-11-11,1213.54,2173.11
2010-11-12,1199.21,2137.95
2010-11-15,1197.75,2131.48
2010-11-16,1178.34,2093.63
2010-11-17,1178.59,2100.0
2010-11-18,1196.69,2134.77
2010-11-19,1199.73,2135.27
2010-11-22,1197.84,2150.86
2010-11-23,1180.73,2116.61
2010-11-24,1198.35,2160.52
2010-11-26,1189.4,2153.91
2010-11-29,1187.76,2144.56
2010-11-30,1180.55,2117.33
2010-12-01,1206.07,2162.83
2010-12-02,1221.53,2185.3
2010-12-03,1224.71,2191.17
2010-12-06,1223.12,2189.81
2010-12-07,1223.75,2189.35
2010-12-08,1228.28,2200.6
2010-12-09,1233.0,2201.57
2010-12-10,1240.4,2215.34
2010-12-13,1240.46,2207.45
2010-12-14,1241.59,2212.59
2010-12-15,1235.23,2202.45
2010-12-16,1242.87,2218.02
2010-12-17,1243.91,2218.29
2010-12-20,1247.08,2223.04
2010-12-21,1254.6,2234.57
2010-12-22,1258.84,2235.91
2010-12-23,1256.77,2230.27
2010-12-27,1257.54,2229.86
2010-12-28,1258.51,2227.42
2010-12-29,1259.78,2231.64
2010-12-30,1257.88,2225.72
2010-12-31,1257.64,2217.86
2011-01-03,1271.87,2254.23
2011-01-04,1270.2,2251.46
2011-01-05,1276.56,2270.4
2011-01-06,1273.85,2277.51
2011-01-07,1271.5,2276.7
2011-01-10,1269.75,2284.38
2011-01-11,1274.48,2288.73
2011-01-12,1285.96,2304.88
2011-01-13,1283.76,2305.53
2011-01-14,1293.24,2323.43
2011-01-18,1295.02,2328.79
2011-01-19,1281.92,2303.32
2011-01-20,1280.26,2286.08
2011-01-21,1283.35,2268.32
2011-01-24,1290.84,2300.39
2011-01-25,1291.18,2304.03
2011-01-26,1296.63,2314.19
2011-01-27,1299.54,2330.07
2011-01-28,1276.34,2270.51
2011-01-31,1286.12,2281.91
2011-02-01,1307.59,2324.95
2011-02-02,1304.03,2321.09
2011-02-03,1307.1,2323.07
2011-02-04,1310.87,2338.2
2011-02-07,1319.05,2349.2
2011-02-08,1324.57,2363.61
